Gene stable ID	Gene name	NCBI gene ID
WBGene00195780	T03G11.14	
WBGene00195781	T01B10.8	
WBGene00195782	T13H2.6	
WBGene00195783	D2007.6	
WBGene00195784	F31E8.9	
WBGene00195785	C18B12.10	
WBGene00195786	C34H3.4	
WBGene00195787	F40E10.7	
WBGene00195788	F25D1.9	
WBGene00195789	K08A8.6	
WBGene00195790	F58H1.10	
WBGene00195791	F42H10.9	
WBGene00195792	F58A4.16	
WBGene00195793	B0496.12	
WBGene00195794	B0393.11	
WBGene00195795	R07E4.7	
WBGene00195796	Y92C3A.4	
WBGene00195797	T14F9.6	
WBGene00195798	C33A11.5	
WBGene00195799	K07E12.3	
WBGene00195800	T19D12.11	
WBGene00195801	F35B12.11	
WBGene00195802	H14N18.5	
WBGene00195803	F46E10.13	
WBGene00195804	F11E6.19	
WBGene00195805	F35G2.8	
WBGene00195806	EGAP3.1	
WBGene00195807	F56H11.8	
WBGene00195808	F55C12.8	
WBGene00195809	ZC455.14	
WBGene00195810	Y97E10AM.2	
WBGene00195811	H09I01.4	
WBGene00195812	C25B8.9	
WBGene00195813	F31C3.13	
WBGene00195814	F59D12.8	
WBGene00195815	H08J11.3	
WBGene00195816	C34B4.9	
WBGene00195817	K10C3.7	
WBGene00195818	F48C5.5	
WBGene00195819	C13G3.4	
WBGene00195820	T22E5.10	
WBGene00195821	T03G6.4	
WBGene00195822	F28F9.7	
WBGene00195823	F53A9.11	
WBGene00195824	F27D9.9	
WBGene00195825	F27E11.6	
WBGene00195826	B0496.13	
WBGene00195827	Y34B4A.12	
WBGene00195828	Y105C5B.1414	
WBGene00195829	T26H2.13	
WBGene00195830	H03A11.5	
WBGene00195831	K03B8.15	
WBGene00195832	T28B11.5	
WBGene00195833	mir-8209	
WBGene00195834	H13N06.8	
WBGene00195835	C34B2.12	
WBGene00195836	F13E6.8	
WBGene00195837	F49E10.9	
WBGene00195838	F52B10.5	
WBGene00195839	T23F1.8	
WBGene00195840	F35B12.12	
WBGene00195841	C18A3.14	
WBGene00195842	F56E3.7	
WBGene00195843	F57G12.3	
WBGene00195844	T04F3.6	
WBGene00195845	F15A2.8	
WBGene00195846	F02H6.72	
WBGene00195847	Y52E8A.7	
WBGene00195848	F54H5.7	
WBGene00195849	ZC250.6	
WBGene00195850	F57C7.7	
WBGene00195851	F09C8.3	
WBGene00195852	T13H10.5	
WBGene00195853	Y73B6BL.272	
WBGene00195854	F32D8.16	
WBGene00195855	W06A7.6	
WBGene00195856	C55A6.15	
WBGene00195857	C16E9.9	
WBGene00195858	F48C11.6	
WBGene00195859	W09D12.5	
WBGene00195860	ZK897.8	
WBGene00195861	C48B6.11	
WBGene00195862	T01B7.10	
WBGene00195863	F35H10.14	
WBGene00195864	F41A4.3	
WBGene00195865	2RSSE.4	
WBGene00195866	F14F3.7	
WBGene00195867	W06G6.18	
WBGene00195868	F26A10.6	
WBGene00195869	D2023.11	
WBGene00195870	F22E10.7	
WBGene00195871	K04B12.5	
WBGene00195872	cTel17.1	
WBGene00195873	H11E01.4	
WBGene00195874	R04F11.8	
WBGene00195875	F11C7.8	
WBGene00195876	H03E18.3	
WBGene00195877	R07E4.8	
WBGene00195878	F46F3.6	
WBGene00195879	F49E10.10	
WBGene00195880	F23H12.12	
WBGene00195881	T28B11.6	
WBGene00195882	F59B10.7	
WBGene00195883	K02B12.10	
WBGene00195884	C17E4.14	
WBGene00195885	F38B7.12	
WBGene00195886	F08C6.8	
WBGene00195887	Y47D3A.33	
WBGene00195888	K07A12.9	
WBGene00195889	T01B6.5	
WBGene00195890	F13D11.7	
WBGene00195891	C09H10.11	
WBGene00195892	F35D2.7	
WBGene00195893	F43D2.8	
WBGene00195894	ZK262.16	
WBGene00195895	T14G11.4	
WBGene00195896	F31E3.8	
WBGene00195897	Y41G9A.13	
WBGene00195898	W01H2.4	
WBGene00195899	F11D5.11	
WBGene00195900	K04D7.9	
WBGene00195901	H06I04.10	
WBGene00195902	T21B4.18	
WBGene00195903	K02E2.14	
WBGene00195904	T24F1.8	
WBGene00195905	ZK381.36	
WBGene00195906	C13G5.3	
WBGene00195907	T14F9.7	
WBGene00195908	Y46E12BL.5	
WBGene00195909	Y106G6A.8	
WBGene00195910	F29F11.8	
WBGene00195911	C01B10.45	
WBGene00195912	H22K11.6	
WBGene00195913	F54F12.4	
WBGene00195914	F14H12.10	
WBGene00195915	C07H6.11	
WBGene00195916	Y71A12B.26	
WBGene00195917	K09B11.19	
WBGene00195918	C35A11.5	
WBGene00195919	T24B8.9	
WBGene00195920	C54D10.16	
WBGene00195921	F12F6.13	
WBGene00195922	C24H11.10	
WBGene00195923	Y54E10A.19	
WBGene00195924	Y47H9A.3	
WBGene00195925	W01C8.9	
WBGene00195926	T09B4.13	
WBGene00195927	F54D1.17	
WBGene00195928	F46G11.9	
WBGene00195929	Y51H7BR.9	
WBGene00195930	F42A10.11	
WBGene00195931	Y57A10A.38	
WBGene00195932	F33D4.11	
WBGene00195933	C43D7.13	
WBGene00195934	T09D3.10	
WBGene00195935	F42G8.16	
WBGene00195936	C02D5.5	
WBGene00195937	C33G3.8	
WBGene00195938	R09A8.6	
WBGene00195939	K11G12.8	
WBGene00195940	ZK470.7	
WBGene00195941	F55B12.13	
WBGene00195942	C15C8.9	
WBGene00195943	W08F4.14	
WBGene00195944	F22A3.10	
WBGene00195945	R03D7.10	
WBGene00195946	BE0003N10.4	
WBGene00195947	C02F4.9	
WBGene00195948	Y7A9D.62	
WBGene00195949	Y53F4B.52	
WBGene00195950	F08C6.9	
WBGene00195951	C23F12.7	
WBGene00195952	K04H4.9	
WBGene00195953	C42D8.10	
WBGene00195954	F44A6.8	
WBGene00195955	Y71A12C.4	
WBGene00195956	C54E4.6	
WBGene00195957	C14F11.9	
WBGene00195958	ZK867.7	
WBGene00195959	H03A11.6	
WBGene00195960	ZK381.37	
WBGene00195961	T28B4.6	
WBGene00195962	ZK973.13	
WBGene00195963	Y44A6B.5	
WBGene00195964	F56A11.8	
WBGene00195965	F26A10.7	
WBGene00195966	C16E9.10	
WBGene00195967	K08C7.9	
WBGene00195968	R11G1.8	
WBGene00195969	ZK563.8	
WBGene00195970	F52B10.6	
WBGene00195971	F55C5.12	
WBGene00195972	C38C6.9	
WBGene00195973	B0495.12	
WBGene00195974	C33B4.7	
WBGene00195975	K09A9.9	
WBGene00195976	W07G1.11	
WBGene00195977	C56E6.12	
WBGene00195978	VB0395L.2	
WBGene00195979	F31F7.4	
WBGene00195980	Y53F4B.53	
WBGene00195981	W01C8.10	
WBGene00195982	ZK836.5	
WBGene00195983	K08B12.6	
WBGene00195984	C07H4.3	
WBGene00195985	Y6B3B.12	
WBGene00195986	F39C12.5	
WBGene00195987	C04C11.7	
WBGene00195988	Y54G2A.59	
WBGene00195989	K02A11.5	
WBGene00195990	Y69A2AR.38	
WBGene00195991	F02E11.8	
WBGene00195992	F09F9.7	
WBGene00195993	C24G6.10	
WBGene00195994	F39B3.4	
WBGene00195995	C42D8.11	
WBGene00195996	Y54G9A.11	
WBGene00195997	F42H10.10	
WBGene00195998	Y53H1C.5	
WBGene00195999	Y105E8A.37	
WBGene00196000	Y50D7A.14	
WBGene00196001	F52B10.7	
WBGene00196002	K03C7.5	
WBGene00196003	F22D3.7	
WBGene00196004	F13D11.8	
WBGene00196005	ZK867.8	
WBGene00196006	C01F4.4	
WBGene00196007	B0334.16	
WBGene00196008	C25D7.17	
WBGene00196009	F19C6.9	
WBGene00196010	C04H4.2	
WBGene00196011	T06A4.4	
WBGene00196012	F32A6.7	
WBGene00196013	R08E3.5	
WBGene00196014	F47B7.10	
WBGene00196015	Y67D8A.6	
WBGene00196016	W03A3.4	
WBGene00196017	C17D12.10	
WBGene00196018	F28F8.11	
WBGene00196019	F12D9.6	
WBGene00196020	F35G2.9	
WBGene00196021	F09G2.10	
WBGene00196022	B0495.13	
WBGene00196023	T03G11.15	
WBGene00196024	C32C4.9	
WBGene00196025	C52E4.13	
WBGene00196026	Y39A1B.5	
WBGene00196027	C30B5.10	
WBGene00196028	C32D5.15	
WBGene00196029	T06F4.6	
WBGene00196030	Y39B6A.71	
WBGene00196031	Y79H2A.13	
WBGene00196032	T18D3.10	
WBGene00196033	Y17D7C.7	
WBGene00196034	T04C12.16	
WBGene00196035	T27A1.8	
WBGene00196036	F49H12.8	
WBGene00196037	Y17D7B.11	
WBGene00196038	Y51H7C.18	
WBGene00196039	C04E7.7	
WBGene00196040	Y75B8A.45	
WBGene00196041	R02D5.11	
WBGene00196042	K11C4.7	
WBGene00196043	ZK973.14	
WBGene00196044	ZK381.38	
WBGene00196045	F58F12.7	
WBGene00196046	F33G12.8	
WBGene00196047	C02C6.4	
WBGene00196048	T11F1.10	
WBGene00196049	ZK381.39	
WBGene00196050	C41G11.6	
WBGene00196051	Y22F5A.8	
WBGene00196052	T27E4.14	
WBGene00196053	F11H8.5	
WBGene00196054	F53B3.8	
WBGene00196055	T07D1.8	
WBGene00196056	T19C4.16	
WBGene00196057	ZK84.9	
WBGene00196058	Y55F3BR.13	
WBGene00196059	D2023.12	
WBGene00196060	VB0365.1	
WBGene00196061	F07B10.8	
WBGene00196062	C49A1.11	
WBGene00196063	F25G6.12	
WBGene00196064	ZC477.15	
WBGene00196065	C34F6.14	
WBGene00196066	T19C4.17	
WBGene00196067	Y39G8C.5	
WBGene00196068	F40F9.13	
WBGene00196069	Y39A3CL.8	
WBGene00196070	C16A3.14	
WBGene00196071	F56F3.8	
WBGene00196072	Y39A3B.6	
WBGene00196073	F54D12.13	
WBGene00196074	K12H6.13	
WBGene00196075	Y105E8A.38	
WBGene00196076	Y71F9AR.5	
WBGene00196077	C06A1.10	
WBGene00196078	T02E9.11	
WBGene00196079	C29E6.9	
WBGene00196080	Y54G9A.12	
WBGene00196081	K06C4.18	
WBGene00196082	F54C4.5	
WBGene00196083	C53B7.9	
WBGene00196084	B0454.14	
WBGene00196085	R173.6	
WBGene00196086	F16H9.4	
WBGene00196087	F08G5.10	
WBGene00196088	F58H1.11	
WBGene00196089	C15F1.13	
WBGene00196090	F02G3.2	
WBGene00196091	C50F4.18	
WBGene00196092	ZK632.15	
WBGene00196093	K03H9.6	
WBGene00196094	H19M22.5	
WBGene00196095	F22B3.12	
WBGene00196096	ZK616.62	
WBGene00196097	Y105E8B.12	
WBGene00196098	Y55F3AR.4	
WBGene00196099	T09B4.14	
WBGene00196100	K10C3.8	
WBGene00196101	T20F10.9	
WBGene00196102	C29H12.7	
WBGene00196103	Y51A2D.24	
WBGene00196104	C48D1.11	
WBGene00196105	C18D1.11	
WBGene00196106	ZC504.7	
WBGene00196107	F41C6.8	
WBGene00196108	H02I12.10	
WBGene00196109	K02H8.2	
WBGene00196110	T01C2.3	
WBGene00196111	C33B4.8	
WBGene00196112	K10D6.8	
WBGene00196113	F13H6.6	
WBGene00196114	Y51H7C.19	
WBGene00196115	F45B8.8	
WBGene00196116	T10E9.11	
WBGene00196117	F49E10.11	
WBGene00196118	Y32F6B.5	
WBGene00196119	F44E5.6	
WBGene00196120	T06H11.7	
WBGene00196121	C40H5.10	
WBGene00196122	C24B5.7	
WBGene00196123	F55C5.13	
WBGene00196124	F57B10.16	
WBGene00196125	R01E6.9	
WBGene00196126	T07H8.10	
WBGene00196127	K02E11.14	
WBGene00196128	Y51A2D.25	
WBGene00196129	F11A6.6	
WBGene00196130	C54D1.8	
WBGene00196131	C56G2.16	
WBGene00196132	C34H3.5	
WBGene00196133	C43D7.14	
WBGene00196134	C53B4.12	
WBGene00196135	Y50D7A.15	
WBGene00196136	C16C8.23	
WBGene00196137	T18H9.8	
WBGene00196138	C05B10.14	
WBGene00196139	T01C1.6	
WBGene00196140	T07F12.6	
WBGene00196141	R10E12.4	
WBGene00196142	B0403.7	
WBGene00196143	K07A1.18	
WBGene00196144	Y40H4A.3	
WBGene00196145	T14F9.8	
WBGene00196146	F10G8.10	
WBGene00196147	W02A2.10	
WBGene00196148	B0457.8	
WBGene00196149	T28C12.7	
WBGene00196150	C30A5.11	
WBGene00196151	Y48G9A.17	
WBGene00196152	F54E4.7	
WBGene00196153	T14G12.8	
WBGene00196154	F28F9.8	
WBGene00196155	F40B5.4	
WBGene00196156	T19D7.8	
WBGene00196157	C07A4.4	
WBGene00196158	C52E12.8	
WBGene00196159	K04B12.6	
WBGene00196160	T14G8.5	
WBGene00196161	T13H10.6	
WBGene00196162	C05E11.11	
WBGene00196163	F23H12.13	
WBGene00196164	C29E6.10	
WBGene00196165	C53D6.18	
WBGene00196166	F45E4.16	
WBGene00196167	W06A7.7	
WBGene00196168	F39D8.5	
WBGene00196169	Y46E12A.6	
WBGene00196170	C04C11.8	
WBGene00196171	F12D9.7	
WBGene00196172	Y50D4B.8	
WBGene00196173	C07E3.14	
WBGene00196174	F28F5.10	
WBGene00196175	W03G11.8	
WBGene00196176	T28B11.7	
WBGene00196177	F54C4.6	
WBGene00196178	D1022.12	
WBGene00196179	Y51H7C.20	
WBGene00196180	T19D2.6	
WBGene00196181	C26F1.13	
WBGene00196182	F26G1.12	
WBGene00196183	T06F4.7	
WBGene00196184	C10E2.8	
WBGene00196185	F28F9.9	
WBGene00196186	T09A5.16	
WBGene00196187	Y53H1C.6	
WBGene00196188	F15C11.4	
WBGene00196189	ZK40.5	
WBGene00196190	F12D9.8	
WBGene00196191	C18C4.12	
WBGene00196192	R01B10.7	
WBGene00196193	K01B6.5	
WBGene00196194	C05C9.5	
WBGene00196195	F28E10.8	
WBGene00196196	T21E12.6	
WBGene00196197	F09F3.14	
WBGene00196198	C16E9.11	
WBGene00196199	T18D3.11	
WBGene00196200	Y58A7A.8	
WBGene00196201	T19C4.18	
WBGene00196202	W04D2.8	
WBGene00196203	K03H1.17	
WBGene00196204	B0379.9	
WBGene00196205	Y111B2A.32	
WBGene00196206	F28D1.19	
WBGene00196207	F41D9.8	
WBGene00196208	C39D10.13	
WBGene00196209	C41A3.4	
WBGene00196210	F02D10.11	
WBGene00196211	F37D6.9	
WBGene00196212	F07B7.15	
WBGene00196213	K12G11.7	
WBGene00196214	C56E6.13	
WBGene00196215	D2092.12	
WBGene00196216	C05A9.3	
WBGene00196217	C48D1.12	
WBGene00196218	M70.7	
WBGene00196219	C10H11.12	
WBGene00196220	C24H12.13	
WBGene00196221	B0350.70	
WBGene00196222	H19M22.6	
WBGene00196223	ZK470.8	
WBGene00196224	Y54E10A.20	
WBGene00196225	T21H3.6	
WBGene00196226	K01A6.11	
WBGene00196227	C25F6.11	
WBGene00196228	F26A10.8	
WBGene00196229	C14E2.10	
WBGene00196230	Y73B6BL.273	
WBGene00196231	F57B7.6	
WBGene00196232	K07E8.14	
WBGene00196233	C54D2.8	
WBGene00196234	T10B11.9	
WBGene00196235	W10C8.8	
WBGene00196236	M03F4.9	
WBGene00196237	F55C10.8	
WBGene00196238	C40C9.9	
WBGene00196239	F55E10.9	
WBGene00196240	C25F6.12	
WBGene00196241	ZK1193.6	
WBGene00196242	K07C6.16	
WBGene00196243	F26A3.11	
WBGene00196244	B0524.8	
WBGene00196245	R08C7.16	
WBGene00196246	C05D9.10	
WBGene00196247	R07D5.4	
WBGene00196248	R09F10.14	
WBGene00196249	C54D10.17	
WBGene00196250	ZC13.12	
WBGene00196251	C27A7.10	
WBGene00196252	T19E7.23	
WBGene00196253	T21B6.8	
WBGene00196254	F11D5.12	
WBGene00196255	C43F9.14	
WBGene00196256	B0454.15	
WBGene00196257	T04C12.17	
WBGene00196258	F25G6.13	
WBGene00196259	F28E10.9	
WBGene00196260	F32B5.10	
WBGene00196261	E02A10.6	
WBGene00196262	T01B4.5	
WBGene00196263	R08E3.6	
WBGene00196264	F09A5.10	
WBGene00196265	C08C3.7	
WBGene00196266	C47G2.11	
WBGene00196267	H32C10.95	
WBGene00196268	F52E10.7	
WBGene00196269	Y57A10A.39	
WBGene00196270	F48E3.11	
WBGene00196271	F08C6.10	
WBGene00196272	C31G12.6	
WBGene00196273	H13N06.9	
WBGene00196274	C09D8.4	
WBGene00196275	K08A8.7	
WBGene00196276	C30F8.5	
WBGene00196277	T19D2.7	
WBGene00196278	Y50D4C.7	
WBGene00196279	Y67A10A.343	
WBGene00196280	M01H9.7	
WBGene00196281	C16E9.12	
WBGene00196282	F46G11.10	
WBGene00196283	B0391.13	
WBGene00196284	F26A10.9	
WBGene00196285	F40H3.7	
WBGene00196286	F11D5.13	
WBGene00196287	C05D2.13	
WBGene00196288	R153.3	
WBGene00196289	T14E8.5	
WBGene00196290	ZK593.14	
WBGene00196291	C15H7.7	
WBGene00196292	F21D9.9	
WBGene00196293	F35G2.10	
WBGene00196294	Y41G9A.14	
WBGene00196295	F45H7.9	
WBGene00196296	Y39G10AR.27	
WBGene00196297	T04D3.9	
WBGene00196298	C52A11.5	
WBGene00196299	Y51H7C.21	
WBGene00196300	T04C10.7	
WBGene00196301	C11E4.10	
WBGene00196302	K08A8.8	
WBGene00196303	F10C2.10	
WBGene00196304	F09A5.11	
WBGene00196305	F56E3.8	
WBGene00196306	C54H2.6	
WBGene00196307	C26G2.3	
WBGene00196308	F49E10.12	
WBGene00196309	F53B7.8	
WBGene00196310	C07G3.13	
WBGene00196311	Y38H6C.27	
WBGene00196312	W05E10.8	
WBGene00196313	C33F10.17	
WBGene00196314	F15A2.9	
WBGene00196315	Y24D9A.11	
WBGene00196316	C43C3.6	
WBGene00196317	F55F1.6	
WBGene00196318	T01C8.8	
WBGene00196319	Y45G5AM.10	
WBGene00196320	F42A6.11	
WBGene00196321	M79.7	
WBGene00196322	R05F9.14	
WBGene00196323	F02G3.3	
WBGene00196324	Y5H2A.5	
WBGene00196325	ZK617.9	
WBGene00196326	Y51A2D.26	
WBGene00196327	T05C12.12	
WBGene00196328	Y39G8C.6	
WBGene00196329	C48D5.4	
WBGene00196330	ZC190.12	
WBGene00196331	B0198.4	
WBGene00196332	T27B2.2	
WBGene00196333	VB0395L.3	
WBGene00196334	F40F12.11	
WBGene00196335	R03A10.8	
WBGene00196336	F13B12.13	
WBGene00196337	ZK836.6	
WBGene00196338	T02E9.12	
WBGene00196339	Y37E11AL.13	
WBGene00196340	ZK40.6	
WBGene00196341	T27D12.8	
WBGene00196342	Y47H9C.17	
WBGene00196343	M04D5.4	
WBGene00196344	T03F7.11	
WBGene00196345	Y73F8A.1163	
WBGene00196346	T02E9.13	
WBGene00196347	C54D2.9	
WBGene00196348	R10E12.5	
WBGene00196349	F42D1.6	
WBGene00196350	F01G12.10	
WBGene00196351	Y34B4A.13	
WBGene00196352	Y22D7AR.17	
WBGene00196353	F39B3.5	
WBGene00196354	M79.8	
WBGene00196355	F22A3.11	
WBGene00196356	F43C11.13	
WBGene00196357	W02H5.14	
WBGene00196358	Y39D8B.4	
WBGene00196359	B0244.13	
WBGene00196360	R06C1.7	
WBGene00196361	C11G10.4	
WBGene00196362	C17F4.13	
WBGene00196363	C34H3.6	
WBGene00196364	C32C4.10	
WBGene00196365	C41A3.5	
WBGene00196366	W02B3.8	
WBGene00196367	C10G11.13	
WBGene00196368	Y76A2B.7	
WBGene00196369	F14B8.9	
WBGene00196370	F52B10.8	
WBGene00196371	B0454.16	
WBGene00196372	Y82E9BR.28	
WBGene00196373	C30C11.6	
WBGene00196374	T21B10.8	
WBGene00196375	C29E6.11	
WBGene00196376	K02D10.7	
WBGene00196377	C23H4.9	
WBGene00196378	F47E1.10	
WBGene00196379	F28F9.10	
WBGene00196380	F11H8.6	
WBGene00196381	C32A3.5	
WBGene00196382	T05B4.15	
WBGene00196383	F48C5.6	
WBGene00196384	ZK792.9	
WBGene00196385	K11E4.8	
WBGene00196386	K02B9.7	
WBGene00196387	R04F11.9	
WBGene00196388	T23G5.10	
WBGene00196389	Y65B4BL.9	
WBGene00196390	D1009.8	
WBGene00196391	ZK757.5	
WBGene00196392	ZC487.7	
WBGene00196393	T04F8.11	
WBGene00196394	T06A4.5	
WBGene00196395	Y111B2A.33	
WBGene00196396	F31C3.14	
WBGene00196397	F48C1.12	
WBGene00196398	W10D5.4	
WBGene00196399	T14F9.9	
WBGene00196400	Y73F8A.1164	
WBGene00196401	F27B10.2	
WBGene00196402	F10C1.13	
WBGene00196403	F33C8.6	
WBGene00196404	F58H7.9	
WBGene00196405	K08E5.9	
WBGene00196406	C16C2.6	
WBGene00196407	T13H2.7	
WBGene00196408	F15G9.7	
WBGene00196409	K03H9.7	
WBGene00196410	R02E12.9	
WBGene00196411	T10H10.4	
WBGene00196412	Y66D12A.27	
WBGene00196413	C06B8.13	
WBGene00196414	B0034.8	
WBGene00196415	C54G7.7	
WBGene00196416	D1079.2	
WBGene00196417	K02F2.8	
WBGene00196418	Y53C10A.17	
WBGene00196419	ZK381.40	
WBGene00196420	ZK652.15	
WBGene00196421	F09C3.7	
WBGene00196422	ZC64.8	
WBGene00196423	F56H11.9	
WBGene00196424	F54E4.8	
WBGene00196425	F42D1.7	
WBGene00196426	R02E12.10	
WBGene00196427	K10B4.8	
WBGene00196428	Y37E3.27	
WBGene00196429	F18G5.8	
WBGene00196430	Y75B8A.46	
WBGene00196431	F53F8.8	
WBGene00196432	T14G11.5	
WBGene00196433	C40H5.11	
WBGene00196434	K06C4.19	
WBGene00196435	C41G11.7	
WBGene00196436	C01B7.9	
WBGene00196437	F37B12.7	
WBGene00196438	Y39B6A.72	
WBGene00196439	Y57A10B.9	
WBGene00196440	K04A8.12	
WBGene00196441	K01A6.12	
WBGene00196442	T21B10.9	
WBGene00196443	C04H4.3	
WBGene00196444	F47E1.11	
WBGene00196445	F15A8.18	
WBGene00196446	F52B10.9	
WBGene00196447	F46C8.10	
WBGene00196448	Y59A8B.28	
WBGene00196449	Y75B7AL.5	
WBGene00196450	F20B10.6	
WBGene00196451	K04A8.13	
WBGene00196452	Y66D12A.28	
WBGene00196453	F27D9.10	
WBGene00196454	M01H9.8	
WBGene00196455	C34F6.15	
WBGene00196456	F18E9.10	
WBGene00196457	C46C11.5	
WBGene00196458	Y45G5AM.11	
WBGene00196459	R151.14	
WBGene00196460	F45E1.8	
WBGene00196461	C10G6.51	
WBGene00196462	C11G10.5	
WBGene00196463	F08F1.11	
WBGene00196464	F35D2.8	
WBGene00196465	Y51F10.12	
WBGene00196466	H21P03.5	
WBGene00196467	F43C9.5	
WBGene00196468	W09G3.12	
WBGene00196469	F08F3.13	
WBGene00196470	R05D3.13	
WBGene00196471	F57B1.10	
WBGene00196472	H08J11.4	
WBGene00196473	Y70D2A.4	
WBGene00196474	K01A12.5	
WBGene00196475	F07C3.12	
WBGene00196476	C34H3.7	
WBGene00196477	F57B1.11	
WBGene00196478	T09D3.11	
WBGene00196479	Y39G10AR.28	
WBGene00196480	C27A12.11	
WBGene00196481	F56D12.9	
WBGene00196482	T25D1.4	
WBGene00196483	W05E10.9	
WBGene00196484	ZK994.9	
WBGene00196485	C16D9.12	
WBGene00196486	C48D5.5	
WBGene00196487	C18A3.15	
WBGene00196488	K06G5.5	
WBGene00196489	C15B12.10	
WBGene00196490	C03C10.11	
WBGene00196491	M03F8.9	
WBGene00196492	C34C12.10	
WBGene00196493	ZK973.15	
WBGene00196494	C07A12.9	
WBGene00196495	T22B7.10	
WBGene00196496	C09D8.5	
WBGene00196497	ZK525.5	
WBGene00196498	B0350.71	
WBGene00196499	F38B6.10	
WBGene00196500	T11F9.23	
WBGene00196501	T28B11.8	
WBGene00196502	R05D7.8	
WBGene00196503	F14H12.11	
WBGene00196504	C05C9.6	
WBGene00196505	F42H10.11	
WBGene00196506	C35C5.13	
WBGene00196507	F31F6.9	
WBGene00196508	T06G6.14	
WBGene00196509	F25B4.11	
WBGene00196510	F52H2.9	
WBGene00196511	C48C5.5	
WBGene00196512	C03F11.6	
WBGene00196513	Y57G11C.1137	
WBGene00196514	F44G3.18	
WBGene00196515	B0457.9	
WBGene00196516	F35D2.9	
WBGene00196517	Y71F9B.18	
WBGene00196518	H01G02.6	
WBGene00196519	C08F8.10	
WBGene00196520	Y105C5A.1275	
WBGene00196521	C18A3.16	
WBGene00196522	Y32F6A.7	
WBGene00196523	C04H4.4	
WBGene00196524	C10C5.10	
WBGene00196525	C47G2.12	
WBGene00196526	R07B1.16	
WBGene00196527	F55A8.4	
WBGene00196528	C34B4.10	
WBGene00196529	K11G9.8	
WBGene00196530	Y60A3A.32	
WBGene00196531	C49F8.7	
WBGene00196532	R07B1.17	
WBGene00196533	F33D11.14	
WBGene00196534	Y113G7A.18	
WBGene00196535	C02B10.72	
WBGene00196536	H24G06.2	
WBGene00196537	F58B4.9	
WBGene00196538	C09F12.6	
WBGene00196539	M03D4.75	
WBGene00196540	Y37E11B.13	
WBGene00196541	R10F2.7	
WBGene00196542	C44B7.15	
WBGene00196543	C52B9.14	
WBGene00196544	F40G12.16	
WBGene00196545	C26B2.11	
WBGene00196546	F38A3.3	
WBGene00196547	R04F11.10	
WBGene00196548	Y60A3A.33	
WBGene00196549	F55C12.9	
WBGene00196550	C24A8.8	
WBGene00196551	F15D3.11	
WBGene00196552	F09G2.11	
WBGene00196553	T05C1.7	
WBGene00196554	B0563.13	
WBGene00196555	R11B5.4	
WBGene00196556	F31B12.5	
WBGene00196557	B0432.18	
WBGene00196558	C33G3.9	
WBGene00196559	F35G2.11	
WBGene00196560	C35C5.14	
WBGene00196561	Y38A10A.9	
WBGene00196562	C56E6.14	
WBGene00196563	ZK675.6	
WBGene00196564	F36H1.14	
WBGene00196565	F56F3.9	
WBGene00196566	F47G6.6	
WBGene00196567	H22K11.7	
WBGene00196568	M79.9	
WBGene00196569	C54H2.7	
WBGene00196570	M195.5	
WBGene00196571	T06E4.17	
WBGene00196572	Y75B8A.47	
WBGene00196573	M163.16	
WBGene00196574	F12D9.9	
WBGene00196575	F29G9.9	
WBGene00196576	C46A5.13	
WBGene00196577	T28D6.12	
WBGene00196578	F55C12.10	
WBGene00196579	C06G1.8	
WBGene00196580	F26C11.6	
WBGene00196581	M117.10	
WBGene00196582	F08B12.6	
WBGene00196583	R13A1.14	
WBGene00196584	C14F11.10	
WBGene00196585	C40C9.10	
WBGene00196586	C04A2.8	
WBGene00196587	Y76F7A.1	
WBGene00196588	W06H8.10	
WBGene00196589	B0495.14	
WBGene00196590	B0035.19	
WBGene00196591	F47B7.11	
WBGene00196592	T24D8.11	
WBGene00196593	C03F11.7	
WBGene00196594	F28F9.11	
WBGene00196595	R03A10.9	
WBGene00196596	T03G11.16	
WBGene00196597	F12D9.10	
WBGene00196598	R186.10	
WBGene00196599	M01H9.9	
WBGene00196600	E04D5.7	
WBGene00196601	Y110A2AL.17	
WBGene00196602	W05E10.10	
WBGene00196603	C13G3.5	
WBGene00196604	T03G6.5	
WBGene00196605	W06B3.3	
WBGene00196606	Y15E3A.7	
WBGene00196607	F40F8.13	
WBGene00196608	F58A4.17	
WBGene00196609	F25G6.14	
WBGene00196610	W09C5.13	
WBGene00196611	F40F9.14	
WBGene00196612	F42E8.3	
WBGene00196613	T28B4.7	
WBGene00196614	C41G11.8	
WBGene00196615	F53F4.21	
WBGene00196616	F01E11.8	
WBGene00196617	C50H2.15	
WBGene00196618	F59D12.9	
WBGene00196619	C04A11.6	
WBGene00196620	T11F9.24	
WBGene00196621	Y92C3A.5	
WBGene00196622	F29D11.3	
WBGene00196623	F09C8.4	
WBGene00196624	Y47C4A.2	
WBGene00196625	T28C12.8	
WBGene00196626	F22E10.8	
WBGene00196627	H08J11.5	
WBGene00196628	C34C12.11	
WBGene00196629	T12B3.7	
WBGene00196630	F09D5.1	
WBGene00196631	F26D11.15	
WBGene00196632	F22F4.8	
WBGene00196633	M01G4.4	
WBGene00196634	K03C7.6	
WBGene00196635	F31F7.5	
WBGene00196636	C27C7.10	
WBGene00196637	F52H2.10	
WBGene00196638	F14B4.4	
WBGene00196639	T22C1.14	
WBGene00196640	T25D3.5	
